Journal,Volume,Year,Issue,Title,Authors,FileName,URL,DOI,IllegalTitleChars,IllegalAuthorsChars,DownloadFlag
J of Cognitive Neuroscience,27,2015,8,The Inclusion of Functional Connectivity Information into fMRI-based Neurofeedback Improves Its Efficacy in the Reduction of Cigarette Cravings,"Dong-Youl Kim, Seung-Schik Yoo, Marion Tegethoff, Gunther Meinlschmidt, and Jong-Hwan Lee",Kim et al_The Inclusion of Functional Connectivity Information into fMRI-based Neurofeedback Improves Its Efficacy in the Reduction of Cigarette Cravings_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00802,https://doi.org/10.1162/jocn_a_00802,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,8,"Attention and Temporal Expectations Modulate Power, Not Phase, of Ongoing Alpha Oscillations","Rosanne M. van Diepen, Michael X Cohen, Damiaan Denys, and Ali Mazaheri","van Diepen et al_Attention and Temporal Expectations Modulate Power, Not Phase, of Ongoing Alpha Oscillations_2015.pdf",https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00803,https://doi.org/10.1162/jocn_a_00803,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,8,Involvement of the TPJ Area in Processing of Novel Global Forms,"Johannes Rennig, Marc Himmelbach, Elisabeth Huberle, and Hans-Otto Karnath",Rennig et al_Involvement of the TPJ Area in Processing of Novel Global Forms_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00809,https://doi.org/10.1162/jocn_a_00809,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,8,The Contribution of Attentional Lapses to Individual Differences in Visual Working Memory Capacity,"Kirsten C. S. Adam, Irida Mance, Keisuke Fukuda, and Edward K. Vogel",Adam et al_The Contribution of Attentional Lapses to Individual Differences in Visual Working Memory Capacity_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00811,https://doi.org/10.1162/jocn_a_00811,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,8,Differentiating the Functional Contributions of Resting Connectivity Networks to Memory Decision-making: fMRI Support for Multistage Control Processes,"Ravi D. Mill, Ian Cavin, and Akira R. O'Connor",Mill et al_Differentiating the Functional Contributions of Resting Connectivity Networks to Memory Decision-making fMRI Support for Multistage Control Processes_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00808,https://doi.org/10.1162/jocn_a_00808,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,8,Occipital Cortex of Blind Individuals Is Functionally Coupled with Executive Control Areas of Frontal Cortex,"Ben Deen, Rebecca Saxe, and Marina Bedny",Deen et al_Occipital Cortex of Blind Individuals Is Functionally Coupled with Executive Control Areas of Frontal Cortex_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00807,https://doi.org/10.1162/jocn_a_00807,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,8,Oscillatory Theta Activity during Memory Formation and Its Impact on Overnight Consolidation: A Missing Link?,"Dominik P. J. Heib, Kerstin Hoedlmoser, Peter Anderer, Georg Gruber, Josef Zeitlhofer, and Manuel Schabus",Heib et al_Oscillatory Theta Activity during Memory Formation and Its Impact on Overnight Consolidation A Missing Link_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00804,https://doi.org/10.1162/jocn_a_00804,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,8,Auditory Perceptual Category Formation Does Not Require Perceptual Warping,Valeria C. Caruso and Evan Balaban,Caruso & Balaban_Auditory Perceptual Category Formation Does Not Require Perceptual Warping_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00806,https://doi.org/10.1162/jocn_a_00806,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Rapid Context-based Identification of Target Sounds in an Auditory Scene,Marissa L. Gamble and Marty G. Woldorff,Gamble & Woldorff_Rapid Context-based Identification of Target Sounds in an Auditory Scene_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00814,https://doi.org/10.1162/jocn_a_00814,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,"""The Cooties Effect"": Amygdala Reactivity to Opposite- versus Same-sex Faces Declines from Childhood to Adolescence","Eva H. Telzer, Jessica Flannery, Kathryn L. Humphreys, Bonnie Goff, Laurel Gabard-Durman, Dylan G. Gee, and Nim Tottenham",Telzer et al_The Cooties Effect Amygdala Reactivity to Opposite- versus Same-sex Faces Declines from Childhood to Adolescence_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00813,https://doi.org/10.1162/jocn_a_00813,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,"The Timing of Regular Sequences: Production, Perception, and Covariation",Michael Schwartze and Sonja A. Kotz,"Schwartze & Kotz_The Timing of Regular Sequences Production, Perception, and Covariation_2015.pdf",https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00805,https://doi.org/10.1162/jocn_a_00805,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Multivariate fMRI and Eye Tracking Reveal Differential Effects of Visual Interference on Recognition Memory Judgments for Objects and Scenes,"Edward B. O'Neil, Hilary C. Watson, Sonya Dhillon, Nancy J. Lobaugh, and Andy C. H. Lee",O'Neil et al_Multivariate fMRI and Eye Tracking Reveal Differential Effects of Visual Interference on Recognition Memory Judgments for Objects and Scenes_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00816,https://doi.org/10.1162/jocn_a_00816,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Read My Lips: Brain Dynamics Associated with Audiovisual Integration and Deviance Detection,"Chun-Yu Tse, Gabriele Gratton, Susan M. Garnsey, Michael A. Novak, and Monica Fabiani",Tse et al_Read My Lips Brain Dynamics Associated with Audiovisual Integration and Deviance Detection_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00812,https://doi.org/10.1162/jocn_a_00812,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Early Visual Word Processing Is Flexible: Evidence from Spatiotemporal Brain Dynamics,"Yuanyuan Chen, Matthew H. Davis, Friedemann Pulvermuller, and Olaf Hauk",Chen et al_Early Visual Word Processing Is Flexible Evidence from Spatiotemporal Brain Dynamics_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00815,https://doi.org/10.1162/jocn_a_00815,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Brain Circuit for Cognitive Control Is Shared by Task and Language Switching,"Wouter De Baene, Wouter Duyck, Marcel Brass, and Manuel Carreiras",De Baene et al_Brain Circuit for Cognitive Control Is Shared by Task and Language Switching_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00817,https://doi.org/10.1162/jocn_a_00817,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,A Common Polymorphism in SCN2A Predicts General Cognitive Ability through Effects on PFC Physiology,"Matthew A. Scult, Joey W. Trampush, Fengyu Zheng, Emily Drabant Conley, Todd Lencz, Anil K. Malhotra, Dwight Dickinson, Daniel R. Weinberger, and Ahmad R. Hariri",Scult et al_A Common Polymorphism in SCN2A Predicts General Cognitive Ability through Effects on PFC Physiology_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00826,https://doi.org/10.1162/jocn_a_00826,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,As Working Memory Grows: A Developmental Account of Neural Bases of Working Memory Capacity in 5- to 8-Year Old Children and Adults,"Maria Kharitonova, Warren Winter, and Margaret A. Sheridan",Kharitonova et al_As Working Memory Grows A Developmental Account of Neural Bases of Working Memory Capacity in 5- to 8-Year Old Children and Adults_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00824,https://doi.org/10.1162/jocn_a_00824,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,"Jason L. Chan, Aaron Kucyi, and Joseph F. X. DeSouza",Chan et al_Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00819,https://doi.org/10.1162/jocn_a_00819,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Rich Club Organization and Cognitive Performance in Healthy Older Participants,"Hugo C. Baggio, Barbara Segura, Carme Junque, Marcel A. de Reus, Roser Sala-Llonch, and Martijn P. Van den Heuvel",Baggio et al_Rich Club Organization and Cognitive Performance in Healthy Older Participants_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00821,https://doi.org/10.1162/jocn_a_00821,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Increased Stimulus Expectancy Triggers Low-frequency Phase Reset during Restricted Vigilance,"Sanne ten Oever, Nienke van Atteveldt, and Alexander T. Sack",Oever et al_Increased Stimulus Expectancy Triggers Low-frequency Phase Reset during Restricted Vigilance_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00820,https://doi.org/10.1162/jocn_a_00820,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,"Electrophysiological Correlates of Refreshing: Event-related Potentials Associated with Directing Reflective Attention to Face, Scene, or Word Representations","Matthew R. Johnson, Gregory McCarthy, Kathleen A. Muller, Samuel N. Brudner, and Marcia K. Johnson","Johnson et al_Electrophysiological Correlates of Refreshing Event-related Potentials Associated with Directing Reflective Attention to Face, Scene, or Word Represe_2015.pdf",https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00823,https://doi.org/10.1162/jocn_a_00823,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,Functional Connectivity under Anticipation of Shock: Correlates of Trait Anxious Affect versus Induced Anxiety,"Janine Bijsterbosch, Stephen Smith, and Sonia J. Bishop",Bijsterbosch et al_Functional Connectivity under Anticipation of Shock Correlates of Trait Anxious Affect versus Induced Anxiety_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00825,https://doi.org/10.1162/jocn_a_00825,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,A Neural Decomposition of Visual Search Using Voxel-based Morphometry,Glyn W. Humphreys and Magdalena Chechlacz,Humphreys & Chechlacz_A Neural Decomposition of Visual Search Using Voxel-based Morphometry_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00828,https://doi.org/10.1162/jocn_a_00828,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,9,The Past Tense Debate Revisited: Electrophysiological Evidence for Subregularities of Irregular Verb Inflection,"Stefanie Regel, Andreas Opitz, Gereon Muller, and Angela D. Friederici",Regel et al_The Past Tense Debate Revisited Electrophysiological Evidence for Subregularities of Irregular Verb Inflection_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00818,https://doi.org/10.1162/jocn_a_00818,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Visual Causality Judgments Correlate with the Phase of Alpha Oscillations,"Andre Mascioli Cravo, Karin Moreira Santos, Marcelo Bussotti Reyes, Marcelo Salvador Caetano, and Peter M. E. Claessens",Cravo et al_Visual Causality Judgments Correlate with the Phase of Alpha Oscillations_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00832,https://doi.org/10.1162/jocn_a_00832,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,"Alexandra Woolgar, Soheil Afshar, Mark A. Williams, and Anina N. Rich",Woolgar et al_Flexible Coding of Task Rules in Frontoparietal Cortex An Adaptive System for Flexible Cognitive Control_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00827,https://doi.org/10.1162/jocn_a_00827,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Lexical Preactivation in Basic Linguistic Phrases,"Joseph Fruchter, Tal Linzen, Masha Westerlund, and Alec Marantz",Fruchter et al_Lexical Preactivation in Basic Linguistic Phrases_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00822,https://doi.org/10.1162/jocn_a_00822,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Early and Late Electrophysiological Effects of Distractor Frequency in Picture Naming: Reconciling Input and Output Accounts,"Stephanie K. Ries, Douglas Fraser, Katie L. McMahon, and Greig I. de Zubicaray",Ries et al_Early and Late Electrophysiological Effects of Distractor Frequency in Picture Naming Reconciling Input and Output Accounts_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00831,https://doi.org/10.1162/jocn_a_00831,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Choosing to Stop: Responses Evoked by Externally Triggered and Internally Generated Inhibition Identify a Neural Mechanism of Will,Jim Parkinson and Patrick Haggard,Parkinson & Haggard_Choosing to Stop Responses Evoked by Externally Triggered and Internally Generated Inhibition Identify a Neural Mechanism of Will_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00830,https://doi.org/10.1162/jocn_a_00830,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Medial Prefrontal Cortex: Adding Value to Imagined Scenarios,"Wen-Jing Lin, Aidan J. Horner, James A. Bisby, and Neil Burgess",Lin et al_Medial Prefrontal Cortex Adding Value to Imagined Scenarios_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00836,https://doi.org/10.1162/jocn_a_00836,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Experience-based Auditory Predictions Modulate Brain Activity to Silence as Do Real Sounds,"Leila Chouiter, Athina Tzovara, Sebastian Dieguez, Jean-Marie Annoni, David Magezi, Marzia De Lucia, and Lucas Spierer",Chouiter et al_Experience-based Auditory Predictions Modulate Brain Activity to Silence as Do Real Sounds_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00835,https://doi.org/10.1162/jocn_a_00835,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,A Model of Emergent Category-specific Activation in the Posterior Fusiform Gyrus of Sighted and Congenitally Blind Populations,Lang Chen and Timothy T. Rogers,Chen & Rogers_A Model of Emergent Category-specific Activation in the Posterior Fusiform Gyrus of Sighted and Congenitally Blind Populations_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00834,https://doi.org/10.1162/jocn_a_00834,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Distributed Patterns of Reactivation Predict Vividness of Recollection,"Marie St-Laurent, Herve Abdi, and Bradley R. Buchsbaum",St-Laurent et al_Distributed Patterns of Reactivation Predict Vividness of Recollection_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00839,https://doi.org/10.1162/jocn_a_00839,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Frontoparietal and Cingulo-opercular Networks Play Dissociable Roles in Control of Working Memory,"George Wallis, Mark Stokes, Helena Cousijn, Mark Woolrich, and Anna Christina Nobre",Wallis et al_Frontoparietal and Cingulo-opercular Networks Play Dissociable Roles in Control of Working Memory_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00838,https://doi.org/10.1162/jocn_a_00838,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Dopamine and Consolidation of Episodic Memory: Timing Is Everything,"John Grogan, Rafal Bogacz, Demitra Tsivos, Alan Whone, and Elizabeth Coulthard",Grogan et al_Dopamine and Consolidation of Episodic Memory Timing Is Everything_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00840,https://doi.org/10.1162/jocn_a_00840,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Premotor Cortex Activation Elicited during Word Comprehension Relies on Access of Specific Action Concepts,"Nan Lin, Xiaoying Wang, Ying Zhao, Yanping Liu, Xingshan Li, and Yanchao Bi",Lin et al_Premotor Cortex Activation Elicited during Word Comprehension Relies on Access of Specific Action Concepts_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00852,https://doi.org/10.1162/jocn_a_00852,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Congruent and Incongruent Corticospinal Activations at the Level of Multiple Effectors,"Luisa Sartori, Sonia Betti, Chiara Perrone, and Umberto Castiello",Sartori et al_Congruent and Incongruent Corticospinal Activations at the Level of Multiple Effectors_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00841,https://doi.org/10.1162/jocn_a_00841,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Inferences of Others' Competence Reduces Anticipation of Pain When under Threat,"Ellen Tedeschi, Jochen Weber, Charlotte Prevost, Walter Mischel, and Dean Mobbs",Tedeschi et al_Inferences of Others' Competence Reduces Anticipation of Pain When under Threat_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00843,https://doi.org/10.1162/jocn_a_00843,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,10,Transferability of Training Benefits Differs across Neural Events: Evidence from ERPs,"Kelly G. Garner, Natasha Matthews, Roger W. Remington, and Paul E. Dux",Garner et al_Transferability of Training Benefits Differs across Neural Events Evidence from ERPs_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00833,https://doi.org/10.1162/jocn_a_00833,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Frequency-based Segregation of Syntactic and Semantic Unification during Online Sentence Level Language Comprehension,Marcel Bastiaansen and Peter Hagoort,Bastiaansen & Hagoort_Frequency-based Segregation of Syntactic and Semantic Unification during Online Sentence Level Language Comprehension_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00829,https://doi.org/10.1162/jocn_a_00829,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Language Membership Identification Precedes Semantic Access: Suppression during Bilingual Word Recognition,"Liv J. Hoversten, Trevor Brothers, Tamara Y. Swaab, and Matthew J. Traxler",Hoversten et al_Language Membership Identification Precedes Semantic Access Suppression during Bilingual Word Recognition_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00844,https://doi.org/10.1162/jocn_a_00844,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Preparatory Activity in Posterior Temporal Cortex Causally Contributes to Object Detection in Scenes,"Reshanne R. Reeder, Francesca Perini, and Marius V. Peelen",Reeder et al_Preparatory Activity in Posterior Temporal Cortex Causally Contributes to Object Detection in Scenes_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00845,https://doi.org/10.1162/jocn_a_00845,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Transcutaneous Vagus Nerve Stimulation Enhances Post-error Slowing,"Roberta Sellaro, Jelle W. R. van Leusden, Klodiana-Daphne Tona, Bart Verkuil, Sander Nieuwenhuis, and Lorenza S. Colzato",Sellaro et al_Transcutaneous Vagus Nerve Stimulation Enhances Post-error Slowing_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00851,https://doi.org/10.1162/jocn_a_00851,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Evidence of Change of Intention in Picking Situations,"Ariel Furstenberg, Assaf Breska, Haim Sompolinsky, and Leon Y. Deouell",Furstenberg et al_Evidence of Change of Intention in Picking Situations_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00842,https://doi.org/10.1162/jocn_a_00842,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Autobiographical Planning and the Brain: Activation and Its Modulation by Qualitative Features,"R. Nathan Spreng, Kathy D. Gerlach, Gary R. Turner, and Daniel L. Schacter",Spreng et al_Autobiographical Planning and the Brain Activation and Its Modulation by Qualitative Features_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00846,https://doi.org/10.1162/jocn_a_00846,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Extrastriate Visual Areas Integrate Form Features over Space and Time to Construct Representations of Stationary and Rigidly Rotating Objects,"J. Daniel McCarthy, Peter J. Kohler, Peter U. Tse, and Gideon Paul Caplovitz",McCarthy et al_Extrastriate Visual Areas Integrate Form Features over Space and Time to Construct Representations of Stationary and Rigidly Rotating Objects_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00850,https://doi.org/10.1162/jocn_a_00850,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Transcranial Direct Current Stimulation of the Motor Cortex Biases Action Choice in a Perceptual Decision Task,"Amir-Homayoun Javadi, Angeliki Beyko, Vincent Walsh, and Ryota Kanai",Javadi et al_Transcranial Direct Current Stimulation of the Motor Cortex Biases Action Choice in a Perceptual Decision Task_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00848,https://doi.org/10.1162/jocn_a_00848,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Attentional Capacity Limits Gap Detection during Concurrent Sound Segregation,"Ada W. S. Leung, Pierre Jolicoeur, and Claude Alain",Leung et al_Attentional Capacity Limits Gap Detection during Concurrent Sound Segregation_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00849,https://doi.org/10.1162/jocn_a_00849,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Activation Patterns throughout the Word Processing Network of L1-dominant Bilinguals Reflect Language Similarity and Language Decisions,"Yulia Oganian, Markus Conrad, Arash Aryani, Katharina Spalek, and Hauke R. Heekeren",Oganian et al_Activation Patterns throughout the Word Processing Network of L1-dominant Bilinguals Reflect Language Similarity and Language Decisions_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00853,https://doi.org/10.1162/jocn_a_00853,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,The Truth Before and After: Brain Potentials Reveal Automatic Activation of Event Knowledge during Sentence Comprehension,Mante S. Nieuwland,Nieuwland_The Truth Before and After Brain Potentials Reveal Automatic Activation of Event Knowledge during Sentence Comprehension_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00856,https://doi.org/10.1162/jocn_a_00856,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,How Attention Changes in Response to Incentives,"Risa Sawaki, Steven J. Luck, and Jane E. Raymond",Sawaki et al_How Attention Changes in Response to Incentives_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00847,https://doi.org/10.1162/jocn_a_00847,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Visual Awareness Is Limited by the Representational Architecture of the Visual System,"Michael A. Cohen, Ken Nakayama, Talia Konkle, Mirta Stantic, and George A. Alvarez",Cohen et al_Visual Awareness Is Limited by the Representational Architecture of the Visual System_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00855,https://doi.org/10.1162/jocn_a_00855,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Semantic Relations between Visual Objects Can Be Unconsciously Processed but Not Reported under Change Blindness,"Felix Ball, Fosco Bernasconi, and Niko A. Busch",Ball et al_Semantic Relations between Visual Objects Can Be Unconsciously Processed but Not Reported under Change Blindness_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00860,https://doi.org/10.1162/jocn_a_00860,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Facial Action and Emotional Language: ERP Evidence that Blocking Facial Feedback Selectively Impairs Sentence Comprehension,"Joshua D. Davis, Piotr Winkielman, and Seana Coulson",Davis et al_Facial Action and Emotional Language ERP Evidence that Blocking Facial Feedback Selectively Impairs Sentence Comprehension_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00858,https://doi.org/10.1162/jocn_a_00858,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,"SMA Selectively Codes the Active Accumulation of Temporal, Not Spatial, Magnitude","Jennifer T. Coull, Pom Charras, Maxime Donadieu, Sylvie Droit-Volet, and Franck Vidal","Coull et al_SMA Selectively Codes the Active Accumulation of Temporal, Not Spatial, Magnitude_2015.pdf",https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00854,https://doi.org/10.1162/jocn_a_00854,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,11,Rapid Attentional Selection of Non-native Stimuli despite Perceptual Narrowing,"Rachel Wu, Rebecca Nako, Jared Band, Jacquelyne Pizzuto, Yalda Ghoreishi, Gaia Scerif, and Richard Aslin",Wu et al_Rapid Attentional Selection of Non-native Stimuli despite Perceptual Narrowing_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00857,https://doi.org/10.1162/jocn_a_00857,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,12,"Sensitivity to Referential Ambiguity in Discourse: The Role of Attention, Working Memory, and Verbal Ability","Megan A. Boudewyn, Debra L. Long, Matthew J. Traxler, Tyler A. Lesh, Shruti Dave, George R. Mangun, Cameron S. Carter, and Tamara Y. Swaab","Boudewyn et al_Sensitivity to Referential Ambiguity in Discourse The Role of Attention, Working Memory, and Verbal Ability_2015.pdf",https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00837,https://doi.org/10.1162/jocn_a_00837,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,12,Competition between Mutually Exclusive Object States in Event Comprehension,"Sarah H. Solomon, Nicholas C. Hindy, Gerry T. M. Altmann, and Sharon L. Thompson-Schill",Solomon et al_Competition between Mutually Exclusive Object States in Event Comprehension_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00866,https://doi.org/10.1162/jocn_a_00866,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,12,Musical Meter Modulates the Allocation of Attention across Time,Ahren B. Fitzroy and Lisa D. Sanders,Fitzroy & Sanders_Musical Meter Modulates the Allocation of Attention across Time_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00862,https://doi.org/10.1162/jocn_a_00862,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,12,Electrophysiological and Kinematic Correlates of Communicative Intent in the Planning and Production of Pointing Gestures and Speech,"David Peeters, Mingyuan Chu, Judith Holler, Peter Hagoort, and Asli Ozyurek",Peeters et al_Electrophysiological and Kinematic Correlates of Communicative Intent in the Planning and Production of Pointing Gestures and Speech_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00865,https://doi.org/10.1162/jocn_a_00865,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,12,Task-positive Functional Connectivity of the Default Mode Network Transcends Task Domain,Amanda Elton and Wei Gao,Elton & Gao_Task-positive Functional Connectivity of the Default Mode Network Transcends Task Domain_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00859,https://doi.org/10.1162/jocn_a_00859,False,False,DOWNLOAD
J of Cognitive Neuroscience,27,2015,12,Effects of Transcranial Direct Current Stimulation over Left Dorsolateral pFC on the Attentional Blink Depend on Individual Baseline Performance,Raquel E. London and Heleen A. Slagter,London & Slagter_Effects of Transcranial Direct Current Stimulation over Left Dorsolateral pFC on the Attentional Blink Depend on Individual Baseline Performance_2015.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00867,https://doi.org/10.1162/jocn_a_00867,False,False,DOWNLOAD
